restaurant_name,cuisine,area,rating,cost_for_two,online_order,book_table,votes,phone,address,cluster_label,is_outlier
Vegan Heaven,Italian,BTM Layout,4.1,500,Yes,No,4066,7475165383,41 Marathahalli Bangalore,-1,True
Thai Paradise,Chinese,Whitefield,4.8,2000,Yes,No,2118,272603380,20 Indiranagar Bangalore,-1,True
Taco Bell,Fast Food,HSR Layout,4.7,700,Yes,No,1296,8979535516,56 HSR Layout Bangalore,-1,True
Curry House,Italian,Whitefield,3.1,300,No,No,449,8727390204,16 Marathahalli Bangalore,-1,True
Italian Bistro,Indian,HSR Layout,4.8,300,Yes,Yes,2657,9862673217,74 Electronic City Bangalore,-1,True
Pizza Express,Mediterranean,Electronic City,3.2,300,No,No,4634,2614487791,25 HSR Layout Bangalore,-1,True
Noodle Bar,Mexican,Whitefield,3.8,1500,Yes,No,337,1963226035,67 Brigade Road Bangalore,-1,True
Golden Dragon,Chinese,Indiranagar,4.5,500,Yes,No,1453,8001664395,79 Whitefield Bangalore,206,False
Italian Bistro,Mediterranean,JP Nagar,3.2,700,No,Yes,4582,7611504062,1 Koramangala Bangalore,-1,True
Sushi House,Mexican,MG Road,3.1,1000,Yes,Yes,2227,8409376583,56 Koramangala Bangalore,-1,True
Coffee Corner,Thai,Electronic City,3.7,700,No,No,490,9095309204,15 JP Nagar Bangalore,207,False
Mediterranean Delight,Continental,Indiranagar,4.5,700,Yes,No,4935,7155460935,80 Electronic City Bangalore,208,False
Pizza Express,Indian,MG Road,4.0,2000,Yes,No,1318,3518346706,75 HSR Layout Bangalore,-1,True
Thai Paradise,Thai,Indiranagar,3.8,700,Yes,No,2562,9811308425,65 Electronic City Bangalore,-1,True
Steak House,Italian,Indiranagar,4.6,1000,Yes,No,235,6314699211,83 Whitefield Bangalore,-1,True
Taco Bell,Continental,Indiranagar,4.5,700,Yes,Yes,4307,3342030741,10 MG Road Bangalore,-1,True
Burger Palace,Fast Food,Koramangala,4.6,2000,No,Yes,3320,4404791770,72 Indiranagar Bangalore,-1,True
Noodle Bar,Mediterranean,MG Road,3.9,700,No,No,2498,3497206394,84 BTM Layout Bangalore,-1,True
Fried Chicken Co,Mexican,Indiranagar,3.0,500,No,No,3593,5307829349,73 Brigade Road Bangalore,-1,True
Spice Garden,American,Marathahalli,3.3,2000,No,No,1529,8462059057,7 Brigade Road Bangalore,-1,True
Seafood Shack,Continental,Marathahalli,4.5,500,No,Yes,4936,8746583786,58 Whitefield Bangalore,-1,True
Noodle Bar,Mediterranean,HSR Layout,4.5,500,Yes,Yes,3112,6184923912,12 Koramangala Bangalore,-1,True
Vegan Heaven,Korean,JP Nagar,4.9,300,Yes,No,4690,5013053193,56 JP Nagar Bangalore,209,False
Pizza Express,French,Whitefield,3.4,2000,Yes,Yes,2510,7504533299,23 JP Nagar Bangalore,-1,True
Golden Dragon,Chinese,HSR Layout,3.2,700,Yes,No,2628,5868515610,64 Indiranagar Bangalore,-1,True
Italian Bistro,Mexican,Koramangala,3.3,1500,Yes,Yes,1194,5757557225,90 Electronic City Bangalore,-1,True
Vegan Heaven,Japanese,Marathahalli,3.4,1500,No,Yes,4214,3668115865,64 Indiranagar Bangalore,-1,True
Golden Dragon,Japanese,MG Road,4.1,1500,No,Yes,684,4712507818,40 BTM Layout Bangalore,210,False
Noodle Bar,French,JP Nagar,5.0,1000,No,Yes,1353,4700300413,74 JP Nagar Bangalore,-1,True
Noodle Bar,Continental,JP Nagar,4.2,500,No,Yes,4711,7512134867,89 Koramangala Bangalore,-1,True
Fried Chicken Co,Italian,Whitefield,4.0,500,No,Yes,582,6974260263,94 Brigade Road Bangalore,211,False
Italian Bistro,Fast Food,MG Road,4.3,500,Yes,No,1931,6995367761,33 BTM Layout Bangalore,-1,True
Thai Paradise,Mediterranean,BTM Layout,3.1,2000,Yes,No,2747,7485380343,51 Electronic City Bangalore,-1,True
Curry House,Mediterranean,Whitefield,4.6,1000,Yes,No,4699,8028645347,62 BTM Layout Bangalore,-1,True
Bakery Sweet,Fast Food,JP Nagar,4.3,700,Yes,No,1002,4917245020,3 Indiranagar Bangalore,33,False
Taco Bell,Japanese,Koramangala,3.3,300,No,No,2855,6196220673,96 Whitefield Bangalore,-1,True
Pizza Express,Mediterranean,Electronic City,4.3,2000,No,No,619,8394588791,35 Koramangala Bangalore,-1,True
Seafood Shack,French,Electronic City,4.2,500,Yes,No,4573,9901565000,18 Marathahalli Bangalore,-1,True
Pizza Express,Mediterranean,Marathahalli,3.1,700,Yes,No,2872,990113234,30 BTM Layout Bangalore,-1,True
Steak House,Italian,JP Nagar,3.5,1500,Yes,No,3265,3223563754,57 Indiranagar Bangalore,-1,True
Vegan Heaven,Chinese,Koramangala,3.8,300,Yes,Yes,1029,7500995783,19 JP Nagar Bangalore,212,False
Thai Paradise,Korean,Whitefield,3.5,1500,Yes,No,4180,6877095871,76 MG Road Bangalore,-1,True
Bakery Sweet,Chinese,Koramangala,3.5,700,Yes,No,3591,4378280675,34 Brigade Road Bangalore,213,False
Sushi House,Korean,Brigade Road,4.1,700,No,Yes,2623,3369534930,4 JP Nagar Bangalore,214,False
Spice Garden,American,Whitefield,3.9,1500,No,No,3436,3516891618,24 MG Road Bangalore,-1,True
Taco Bell,Fast Food,Indiranagar,4.3,2000,No,No,3605,310195402,71 Electronic City Bangalore,-1,True
Italian Bistro,Chinese,Whitefield,4.9,300,No,Yes,2927,9545754348,81 BTM Layout Bangalore,-1,True
Noodle Bar,French,Marathahalli,4.3,1500,Yes,Yes,1787,9547447878,47 HSR Layout Bangalore,-1,True
Curry House,Indian,Electronic City,4.2,1500,Yes,Yes,2473,8766069509,24 Whitefield Bangalore,-1,True
Fried Chicken Co,American,Whitefield,4.7,2000,Yes,No,2931,9781360787,16 Electronic City Bangalore,-1,True
Burger Palace,Korean,Indiranagar,4.3,1500,Yes,No,2753,1771806177,25 Whitefield Bangalore,-1,True
Fried Chicken Co,Fast Food,Brigade Road,3.3,300,No,No,2585,3748048530,83 JP Nagar Bangalore,-1,True
Sushi House,Korean,Koramangala,3.6,1000,Yes,No,3617,9566833481,26 Brigade Road Bangalore,-1,True
Seafood Shack,American,MG Road,4.5,300,Yes,No,2450,3855643216,33 BTM Layout Bangalore,-1,True
Spice Garden,Korean,Electronic City,4.5,2000,No,No,4499,4038764047,78 BTM Layout Bangalore,-1,True
Curry House,Fast Food,Koramangala,5.0,1500,Yes,No,4005,3474335903,87 Electronic City Bangalore,-1,True
Steak House,Mexican,Brigade Road,4.3,500,No,No,3602,573714268,95 Electronic City Bangalore,-1,True
BBQ Junction,Indian,MG Road,4.8,500,Yes,No,1028,739404877,19 MG Road Bangalore,-1,True
Steak House,French,JP Nagar,3.1,700,No,No,452,5835218414,30 HSR Layout Bangalore,-1,True
Taco Bell,Mexican,HSR Layout,4.1,1000,No,Yes,2854,5741641567,55 MG Road Bangalore,-1,True
Burger Palace,Korean,Marathahalli,4.8,2000,Yes,No,1564,2352584191,26 Marathahalli Bangalore,-1,True
Pizza Express,Chinese,Koramangala,3.6,700,Yes,Yes,1597,6388594648,72 Whitefield Bangalore,-1,True
Sushi House,Mexican,BTM Layout,3.3,700,No,No,443,8630320936,86 Indiranagar Bangalore,-1,True
Sushi House,Chinese,MG Road,3.7,500,Yes,Yes,2680,1658155525,27 Whitefield Bangalore,-1,True
Coffee Corner,American,JP Nagar,4.6,300,No,No,153,8217244115,94 Whitefield Bangalore,-1,True
Mexican Fiesta,Mediterranean,BTM Layout,3.2,700,Yes,No,1793,1563932032,98 Electronic City Bangalore,-1,True
Thai Paradise,Thai,HSR Layout,4.2,700,No,Yes,471,7462259372,66 JP Nagar Bangalore,-1,True
Curry House,Continental,HSR Layout,3.3,1000,Yes,Yes,4763,4007605109,77 Whitefield Bangalore,-1,True
Coffee Corner,Fast Food,Electronic City,3.9,500,No,Yes,3227,4414631457,74 HSR Layout Bangalore,215,False
Noodle Bar,Korean,BTM Layout,4.9,300,No,Yes,3826,8976885272,89 Marathahalli Bangalore,-1,True
Golden Dragon,Thai,Electronic City,3.4,1000,Yes,Yes,4440,387522642,97 HSR Layout Bangalore,-1,True
Thai Paradise,Indian,Electronic City,3.1,300,Yes,Yes,325,846983426,41 MG Road Bangalore,-1,True
Bakery Sweet,Chinese,Electronic City,3.9,300,No,No,243,723936635,27 Indiranagar Bangalore,216,False
Burger Palace,Mexican,Electronic City,4.2,700,No,No,4456,7930612711,93 HSR Layout Bangalore,-1,True
Mediterranean Delight,Thai,JP Nagar,3.6,1000,No,Yes,4765,3591818628,57 BTM Layout Bangalore,-1,True
Bakery Sweet,Italian,Marathahalli,4.1,700,Yes,No,1176,8516336402,91 Koramangala Bangalore,217,False
Ice Cream Parlor,Korean,Whitefield,4.9,1500,No,No,4068,6886438591,39 JP Nagar Bangalore,-1,True
Noodle Bar,Thai,JP Nagar,3.6,300,No,Yes,299,2636409283,16 Electronic City Bangalore,-1,True
Curry House,Mexican,Brigade Road,3.6,1000,Yes,No,3517,4197035731,53 BTM Layout Bangalore,218,False
Vegan Heaven,Mexican,Electronic City,4.0,500,No,No,2879,3078278711,93 Marathahalli Bangalore,-1,True
Coffee Corner,Indian,MG Road,4.0,700,Yes,Yes,4441,9302316926,35 HSR Layout Bangalore,-1,True
Golden Dragon,Japanese,MG Road,3.0,1500,No,Yes,287,6833055689,46 Brigade Road Bangalore,210,False
BBQ Junction,French,BTM Layout,4.2,2000,Yes,No,3770,9984101107,80 HSR Layout Bangalore,219,False
Taco Bell,Italian,BTM Layout,5.0,1500,Yes,No,4059,2997506288,15 Indiranagar Bangalore,-1,True
Italian Bistro,Thai,Brigade Road,3.6,1500,Yes,Yes,4955,3198478026,27 Whitefield Bangalore,150,False
Mexican Fiesta,French,JP Nagar,4.3,700,Yes,Yes,2386,1336177531,97 Brigade Road Bangalore,220,False
Sushi House,Italian,MG Road,3.0,500,Yes,No,2634,2223689369,89 Koramangala Bangalore,151,False
Sushi House,Japanese,Indiranagar,4.2,1000,Yes,No,1815,5987125411,33 Indiranagar Bangalore,-1,True
Steak House,Thai,Indiranagar,3.9,300,No,Yes,3967,4409289255,76 Koramangala Bangalore,-1,True
Taco Bell,Italian,Whitefield,4.1,500,Yes,Yes,4666,1688747800,78 Electronic City Bangalore,-1,True
BBQ Junction,French,Indiranagar,4.1,700,No,No,1192,4688202764,10 MG Road Bangalore,148,False
Italian Bistro,Chinese,Koramangala,3.4,2000,Yes,Yes,2216,9835453244,42 JP Nagar Bangalore,-1,True
Bakery Sweet,Mexican,Electronic City,4.5,1000,Yes,Yes,1164,1932645619,37 JP Nagar Bangalore,-1,True
Taco Bell,Mediterranean,Brigade Road,4.1,300,No,No,2269,3525907940,12 BTM Layout Bangalore,-1,True
Vegan Heaven,American,BTM Layout,3.5,2000,Yes,Yes,4868,9909251796,61 Brigade Road Bangalore,-1,True
Italian Bistro,Korean,Koramangala,4.9,1000,No,Yes,1189,1066297746,85 Koramangala Bangalore,-1,True
Fried Chicken Co,Fast Food,Marathahalli,3.0,300,No,Yes,4712,2528607891,71 Marathahalli Bangalore,-1,True
Fried Chicken Co,Fast Food,Electronic City,4.5,300,No,Yes,4621,385976445,76 HSR Layout Bangalore,114,False
Taco Bell,Mediterranean,MG Road,3.8,1500,Yes,Yes,3566,5472848428,20 Brigade Road Bangalore,221,False
Italian Bistro,Thai,Electronic City,4.0,2000,No,Yes,2026,1426370471,34 Whitefield Bangalore,-1,True
Italian Bistro,Thai,BTM Layout,3.6,2000,No,No,1646,5659256291,95 Brigade Road Bangalore,-1,True
Mexican Fiesta,Italian,HSR Layout,3.6,700,No,Yes,1195,2063252928,6 Electronic City Bangalore,-1,True
Noodle Bar,Mexican,HSR Layout,3.0,500,Yes,Yes,1677,1499153607,42 Marathahalli Bangalore,-1,True
Steak House,Japanese,Koramangala,4.5,1500,Yes,No,1908,1367848826,4 Electronic City Bangalore,222,False
BBQ Junction,Indian,JP Nagar,4.4,1500,Yes,No,1295,7094021134,16 Whitefield Bangalore,-1,True
Burger Palace,Continental,MG Road,4.3,1000,Yes,No,1532,543517523,94 MG Road Bangalore,-1,True
Curry House,Italian,BTM Layout,4.8,2000,Yes,Yes,1571,1383724188,32 Electronic City Bangalore,-1,True
Sushi House,Fast Food,BTM Layout,4.8,300,No,No,419,9613585306,28 MG Road Bangalore,-1,True
Golden Dragon,Indian,BTM Layout,4.1,300,No,No,4905,6524656409,67 Indiranagar Bangalore,223,False
Coffee Corner,American,Indiranagar,4.4,1000,No,No,3242,4199135469,48 Marathahalli Bangalore,224,False
BBQ Junction,French,BTM Layout,3.0,2000,No,Yes,3282,7907299114,59 Electronic City Bangalore,-1,True
Italian Bistro,Italian,HSR Layout,4.7,700,Yes,No,1835,1327853172,67 Koramangala Bangalore,-1,True
BBQ Junction,Continental,Marathahalli,4.6,300,Yes,Yes,624,1312860944,91 HSR Layout Bangalore,225,False
Italian Bistro,American,Brigade Road,3.0,1500,Yes,Yes,3753,8009667365,51 Marathahalli Bangalore,-1,True
Golden Dragon,Korean,Electronic City,4.1,1500,Yes,No,4522,175674413,41 BTM Layout Bangalore,-1,True
Pizza Express,Italian,Brigade Road,4.8,2000,No,Yes,2622,1681378376,93 BTM Layout Bangalore,-1,True
Vegan Heaven,Fast Food,HSR Layout,3.4,300,No,Yes,2165,4355125323,13 Marathahalli Bangalore,-1,True
BBQ Junction,Mexican,HSR Layout,3.7,300,No,Yes,1952,5205185034,45 Koramangala Bangalore,-1,True
Steak House,Mexican,Marathahalli,3.7,700,Yes,Yes,4129,7288943685,64 Marathahalli Bangalore,-1,True
Mediterranean Delight,Thai,Whitefield,3.7,2000,No,Yes,1206,6031069314,52 Marathahalli Bangalore,226,False
Sushi House,Korean,Koramangala,3.1,300,No,No,1135,6162760853,75 JP Nagar Bangalore,227,False
Coffee Corner,Fast Food,Indiranagar,3.6,700,Yes,Yes,210,5117946059,8 Whitefield Bangalore,-1,True
Golden Dragon,Thai,JP Nagar,3.6,1500,Yes,Yes,808,6969288486,37 Brigade Road Bangalore,-1,True
Steak House,Indian,BTM Layout,4.7,700,No,Yes,2798,6819477243,29 Marathahalli Bangalore,228,False
Mexican Fiesta,Mediterranean,BTM Layout,3.7,300,Yes,Yes,879,3150798450,10 MG Road Bangalore,-1,True
Mediterranean Delight,Japanese,Marathahalli,3.9,500,No,No,898,5048423239,47 Koramangala Bangalore,229,False
Sushi House,Korean,Whitefield,3.8,2000,No,No,2026,5246025917,39 Indiranagar Bangalore,-1,True
Seafood Shack,French,BTM Layout,3.2,300,No,Yes,4394,6143138919,71 Whitefield Bangalore,230,False
Fried Chicken Co,Fast Food,Indiranagar,5.0,500,No,Yes,1579,9537389264,72 BTM Layout Bangalore,-1,True
Mexican Fiesta,Japanese,Koramangala,4.7,1500,No,No,2299,288443331,90 Indiranagar Bangalore,-1,True
Sushi House,Japanese,Indiranagar,4.1,2000,Yes,Yes,2942,6209288960,2 JP Nagar Bangalore,-1,True
Seafood Shack,Fast Food,Whitefield,4.0,1000,Yes,Yes,3674,5901256786,99 Whitefield Bangalore,-1,True
Noodle Bar,Fast Food,HSR Layout,4.3,2000,Yes,No,1727,5491749129,11 Electronic City Bangalore,-1,True
Sushi House,Chinese,Indiranagar,3.7,1500,No,No,4155,9697497995,24 JP Nagar Bangalore,-1,True
Noodle Bar,Fast Food,Brigade Road,3.1,1500,No,Yes,4860,1173785852,29 Indiranagar Bangalore,-1,True
Taco Bell,Continental,Indiranagar,3.8,1500,Yes,No,4504,7052992861,53 Whitefield Bangalore,231,False
Fried Chicken Co,Italian,HSR Layout,5.0,700,Yes,Yes,1349,5396365768,87 HSR Layout Bangalore,-1,True
Mediterranean Delight,French,BTM Layout,3.4,1500,Yes,Yes,2221,3848326342,5 Brigade Road Bangalore,-1,True
Noodle Bar,Korean,Electronic City,4.1,1000,No,Yes,679,5301739136,24 JP Nagar Bangalore,-1,True
Ice Cream Parlor,Thai,Electronic City,3.0,300,Yes,Yes,4413,1502847032,78 JP Nagar Bangalore,-1,True
Italian Bistro,Indian,Electronic City,3.2,500,Yes,No,327,9862049212,81 JP Nagar Bangalore,-1,True
Mediterranean Delight,Italian,BTM Layout,4.2,2000,No,No,1073,4497317797,39 JP Nagar Bangalore,-1,True
Golden Dragon,Fast Food,Marathahalli,3.6,2000,Yes,No,4221,833775324,44 Indiranagar Bangalore,-1,True
Mediterranean Delight,Chinese,Koramangala,4.8,1500,Yes,Yes,4671,7670385977,65 JP Nagar Bangalore,-1,True
Noodle Bar,Indian,Koramangala,3.8,500,No,No,4763,4735655747,12 JP Nagar Bangalore,-1,True
Noodle Bar,Korean,BTM Layout,3.4,1500,No,Yes,1249,8324994629,53 MG Road Bangalore,-1,True
Spice Garden,Mediterranean,Indiranagar,4.1,700,Yes,No,1767,8598019173,80 Marathahalli Bangalore,232,False
Mexican Fiesta,Japanese,JP Nagar,4.6,500,No,Yes,2030,6337932982,36 JP Nagar Bangalore,-1,True
Ice Cream Parlor,Continental,Koramangala,3.0,1500,Yes,Yes,1640,4085437194,3 Indiranagar Bangalore,-1,True
Seafood Shack,Fast Food,Brigade Road,4.0,1500,Yes,No,319,7026949806,52 Marathahalli Bangalore,-1,True
Mediterranean Delight,Chinese,Brigade Road,4.5,1000,Yes,Yes,4147,9593995988,40 MG Road Bangalore,-1,True
Spice Garden,Indian,MG Road,3.2,1000,Yes,Yes,2670,1815685792,69 MG Road Bangalore,-1,True
Seafood Shack,Thai,Brigade Road,4.8,1000,No,No,1436,9510524595,32 Marathahalli Bangalore,-1,True
BBQ Junction,Continental,Koramangala,3.5,700,No,No,584,9665079309,17 JP Nagar Bangalore,-1,True
Noodle Bar,Continental,JP Nagar,3.3,500,No,Yes,1658,1251153472,72 Electronic City Bangalore,-1,True
Coffee Corner,Chinese,HSR Layout,4.2,700,Yes,Yes,2448,4093438718,67 Indiranagar Bangalore,-1,True
Noodle Bar,Indian,Electronic City,3.4,300,Yes,Yes,4682,1515569421,97 BTM Layout Bangalore,-1,True
Vegan Heaven,Chinese,Indiranagar,4.4,1500,Yes,Yes,2964,3017442050,19 Indiranagar Bangalore,233,False
Burger Palace,Thai,HSR Layout,4.0,1500,No,No,513,3323555536,55 Koramangala Bangalore,-1,True
Mexican Fiesta,Thai,JP Nagar,3.2,1500,Yes,No,72,6154902889,56 MG Road Bangalore,-1,True
Thai Paradise,French,Marathahalli,4.8,1000,Yes,Yes,738,8945833865,48 HSR Layout Bangalore,-1,True
Sushi House,Mexican,Electronic City,4.3,1500,Yes,Yes,4116,9543264124,41 MG Road Bangalore,-1,True
Coffee Corner,Japanese,MG Road,4.1,1000,No,Yes,4273,8517557648,16 MG Road Bangalore,-1,True
Noodle Bar,Italian,Marathahalli,3.7,300,Yes,Yes,1336,398122522,3 Marathahalli Bangalore,-1,True
Ice Cream Parlor,Fast Food,Koramangala,3.3,700,Yes,No,3910,4242172510,24 BTM Layout Bangalore,-1,True
Vegan Heaven,Italian,JP Nagar,4.4,700,No,No,2132,7211451508,26 JP Nagar Bangalore,-1,True
Vegan Heaven,Continental,Electronic City,4.6,700,No,No,2584,3425067213,75 Brigade Road Bangalore,234,False
Coffee Corner,Fast Food,MG Road,3.3,1000,Yes,No,4246,7771390695,27 Whitefield Bangalore,-1,True
Thai Paradise,Korean,Indiranagar,4.0,2000,Yes,Yes,786,6945558318,37 HSR Layout Bangalore,-1,True
Fried Chicken Co,American,Indiranagar,4.0,2000,No,Yes,4756,9645644571,75 Whitefield Bangalore,235,False
Burger Palace,Korean,BTM Layout,3.7,500,No,Yes,1390,9894373144,98 BTM Layout Bangalore,-1,True
Golden Dragon,American,Koramangala,4.6,2000,No,No,2427,3248885700,57 Electronic City Bangalore,-1,True
Curry House,Chinese,Brigade Road,3.2,500,Yes,No,245,6413357261,60 HSR Layout Bangalore,-1,True
Noodle Bar,American,JP Nagar,3.4,300,No,No,2511,8603194824,70 BTM Layout Bangalore,-1,True
Pizza Express,Mexican,MG Road,3.0,500,Yes,No,1554,9131766681,39 MG Road Bangalore,-1,True
Thai Paradise,Mexican,MG Road,3.7,300,No,Yes,2165,5395801562,67 Marathahalli Bangalore,236,False
Golden Dragon,Japanese,Brigade Road,3.6,1500,Yes,Yes,2968,615393860,36 Indiranagar Bangalore,-1,True
Noodle Bar,Indian,Brigade Road,4.7,700,Yes,No,4074,3951310088,98 BTM Layout Bangalore,-1,True
Curry House,Italian,Marathahalli,4.5,2000,No,No,920,3796491863,56 Indiranagar Bangalore,-1,True
Taco Bell,Japanese,Electronic City,3.2,1000,No,Yes,234,9112504926,79 Marathahalli Bangalore,-1,True
BBQ Junction,Mexican,Marathahalli,4.5,300,Yes,Yes,1739,6948978579,33 Brigade Road Bangalore,-1,True
Taco Bell,Indian,Whitefield,4.4,2000,No,Yes,1262,1471121330,33 Brigade Road Bangalore,237,False
Mediterranean Delight,Korean,Whitefield,3.6,1000,Yes,Yes,3695,5664314379,5 Brigade Road Bangalore,-1,True
Golden Dragon,Italian,Koramangala,3.0,1000,Yes,Yes,547,649408614,5 Marathahalli Bangalore,-1,True
Noodle Bar,French,BTM Layout,3.2,700,No,No,1615,7616578679,3 MG Road Bangalore,-1,True
Italian Bistro,Italian,JP Nagar,3.5,1500,Yes,Yes,1712,6604943067,31 JP Nagar Bangalore,-1,True
Seafood Shack,Continental,MG Road,4.6,1500,No,Yes,267,4382236171,47 Indiranagar Bangalore,-1,True
Mexican Fiesta,Chinese,Electronic City,3.9,500,Yes,No,4670,3183481350,28 Electronic City Bangalore,238,False
Ice Cream Parlor,Mediterranean,Indiranagar,4.8,2000,Yes,Yes,1411,653448416,5 Electronic City Bangalore,-1,True
Thai Paradise,Italian,Indiranagar,4.6,1500,No,Yes,4266,9867928693,30 JP Nagar Bangalore,239,False
Vegan Heaven,Mexican,HSR Layout,3.6,700,Yes,No,1555,9629621052,17 Marathahalli Bangalore,-1,True
BBQ Junction,Chinese,Brigade Road,4.7,2000,Yes,No,2208,9127231758,53 BTM Layout Bangalore,-1,True
Golden Dragon,Thai,Koramangala,3.2,1000,Yes,No,2106,7370843401,55 BTM Layout Bangalore,-1,True
Steak House,American,HSR Layout,3.1,300,No,No,4367,1852306670,80 BTM Layout Bangalore,-1,True
Sushi House,Korean,HSR Layout,4.2,300,No,No,846,8100725511,61 Marathahalli Bangalore,-1,True
Burger Palace,French,BTM Layout,3.7,1500,Yes,No,4100,805855340,72 Whitefield Bangalore,-1,True
Bakery Sweet,Korean,JP Nagar,3.7,500,Yes,Yes,3769,2510009905,32 Marathahalli Bangalore,-1,True
Burger Palace,Thai,MG Road,4.4,300,Yes,Yes,2301,9333764679,55 Koramangala Bangalore,-1,True
Fried Chicken Co,Fast Food,Electronic City,4.7,500,No,Yes,2550,7668471708,15 Marathahalli Bangalore,114,False
Burger Palace,Mediterranean,Indiranagar,3.6,300,Yes,Yes,2358,723969282,79 BTM Layout Bangalore,-1,True
Taco Bell,Italian,Indiranagar,3.7,500,Yes,No,1082,7722947544,30 MG Road Bangalore,-1,True
Pizza Express,Continental,Indiranagar,4.1,500,No,No,3894,5756868902,64 BTM Layout Bangalore,-1,True
Taco Bell,Japanese,Whitefield,4.3,1000,No,No,3234,5214047895,37 Whitefield Bangalore,-1,True
Vegan Heaven,Chinese,JP Nagar,3.4,700,Yes,Yes,389,3271761110,33 JP Nagar Bangalore,-1,True
Spice Garden,French,Koramangala,4.8,300,No,No,2144,6763814121,25 Brigade Road Bangalore,-1,True
Fried Chicken Co,Thai,Indiranagar,4.3,2000,Yes,Yes,4975,7954481057,81 Whitefield Bangalore,-1,True
Fried Chicken Co,Mediterranean,BTM Layout,4.3,1500,No,No,4958,7522111698,3 Electronic City Bangalore,-1,True
Curry House,Korean,Indiranagar,4.8,700,No,Yes,538,9674174856,18 Electronic City Bangalore,-1,True
Steak House,Continental,Koramangala,4.8,1000,No,No,1395,766660866,43 BTM Layout Bangalore,173,False
Pizza Express,Continental,Whitefield,3.3,1000,No,No,840,597404113,54 Marathahalli Bangalore,-1,True
Burger Palace,Thai,BTM Layout,3.3,1000,Yes,Yes,3566,3968177788,7 BTM Layout Bangalore,-1,True
Italian Bistro,French,HSR Layout,4.5,1500,Yes,No,4238,9646699671,89 JP Nagar Bangalore,-1,True
Bakery Sweet,French,Koramangala,4.9,300,No,No,1884,3831653757,46 Electronic City Bangalore,-1,True
Pizza Express,Mediterranean,HSR Layout,4.3,300,Yes,Yes,1236,3158882292,79 Whitefield Bangalore,-1,True
Thai Paradise,Fast Food,Brigade Road,3.8,500,Yes,Yes,4283,4447977895,74 BTM Layout Bangalore,-1,True
Coffee Corner,Korean,Marathahalli,4.4,500,Yes,No,3505,1850460644,80 HSR Layout Bangalore,-1,True
